PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
534204030,925.0,135000.0,20,RL,65.0,8125.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,2005,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,260.0,Rec,456.0,196.0,912.0,GasA,Ex,Y,SBrkr,925.0,0.0,0.0,1,0,1,0,3,1,TA,5,Typ,0,No Fireplace,Detchd,Unf,2,576.0,TA,TA,Y,233.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2008,WD ,Normal
535477020,1839.0,155000.0,60,RL,70.0,7700.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,TA,Y,SBrkr,1051.0,788.0,0.0,0,0,1,1,4,1,TA,7,Typ,1,TA,Attchd,Unf,2,442.0,TA,TA,Y,0.0,124.0,216.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2010,WD ,Normal
907192130,1494.0,221000.0,20,RL,88.0,12803.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,922.0,Unf,0.0,572.0,1494.0,GasA,Ex,Y,SBrkr,1494.0,0.0,0.0,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,530.0,TA,TA,Y,192.0,36.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,9,2008,WD ,Normal
534151120,2288.0,230000.0,60,RL,0.0,13774.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1977,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,283.0,TA,Gd,PConc,Gd,TA,No,GLQ,432.0,Unf,0.0,476.0,908.0,GasA,Ex,Y,SBrkr,1316.0,972.0,0.0,0,0,1,2,4,1,Gd,8,Typ,2,TA,Attchd,RFn,2,520.0,TA,TA,Y,321.0,72.0,0.0,0.0,156.0,0.0,No Pool,No Fence,No Misc Feature,0.0,11,2009,WD ,Normal
908102170,1196.0,144000.0,20,RL,60.0,10044.0,Pave,No Alley,IR1,Low,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1070.0,Unf,0.0,126.0,1196.0,GasA,TA,Y,SBrkr,1196.0,0.0,0.0,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,RFn,1,336.0,TA,TA,Y,257.0,0.0,168.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,6,2010,WD ,Normal
907401050,1390.0,207000.0,20,RL,70.0,8810.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,390.0,1390.0,GasA,Ex,Y,SBrkr,1390.0,0.0,0.0,1,0,2,0,3,1,Gd,7,Typ,0,No Fireplace,Attchd,RFn,2,545.0,TA,TA,Y,0.0,68.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2006,WD ,Normal
902105060,1464.0,129000.0,70,RM,90.0,9900.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,504.0,504.0,GasA,Ex,Y,SBrkr,764.0,700.0,0.0,0,0,2,0,3,1,TA,7,Typ,0,No Fireplace,No Garage,No Garage,0,0.0,No Garage,No Garage,N,0.0,0.0,176.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2009,WD ,Normal
534431050,2461.0,197600.0,50,RL,68.0,9724.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,1952,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,265.0,Gd,TA,CBlock,TA,TA,No,LwQ,670.0,Unf,0.0,470.0,1140.0,GasA,Gd,Y,SBrkr,1929.0,532.0,0.0,0,0,2,0,3,1,TA,7,Min2,2,Gd,Detchd,Unf,2,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,GdWo,No Misc Feature,0.0,3,2010,WD ,Normal
528344060,1924.0,280000.0,60,RL,78.0,12011.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956.0,Unf,0.0,130.0,1086.0,GasA,Ex,Y,SBrkr,1086.0,838.0,0.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,592.0,TA,TA,Y,208.0,75.0,0.0,0.0,374.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2006,WD ,Normal
909452114,1652.0,203135.0,80,RL,85.0,19645.0,Pave,No Alley,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,7,6,1994,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,TA,TA,PConc,Gd,TA,No,GLQ,343.0,Unf,0.0,80.0,423.0,GasA,Ex,Y,SBrkr,896.0,756.0,0.0,1,0,2,1,3,1,Gd,6,Typ,0,No Fireplace,BuiltIn,RFn,2,473.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2010,WD ,Normal
909455040,1191.0,162500.0,120,RM,35.0,3907.0,Pave,No Alley,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,76.0,Unf,0.0,1115.0,1191.0,GasA,Gd,Y,SBrkr,1191.0,0.0,0.0,0,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,Unf,2,531.0,TA,TA,Y,112.0,81.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2010,WD ,Normal
534276190,1014.0,98000.0,20,RL,74.0,7785.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1014.0,0.0,0.0,0,0,1,0,2,1,TA,6,Typ,0,No Fireplace,Attchd,RFn,1,267.0,TA,TA,Y,0.0,0.0,40.0,0.0,200.0,0.0,No Pool,GdWo,No Misc Feature,0.0,3,2008,WD ,Normal
907253060,1865.0,235000.0,60,RL,0.0,10316.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,735.0,Unf,0.0,257.0,992.0,GasA,Ex,Y,SBrkr,992.0,873.0,0.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,3,839.0,TA,TA,Y,0.0,184.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2008,WD ,Normal
902329090,1762.0,157000.0,70,RM,60.0,7200.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,596.0,596.0,GasA,Ex,Y,SBrkr,998.0,764.0,0.0,1,0,1,1,4,1,Gd,8,Typ,0,No Fireplace,Detchd,Unf,2,576.0,TA,TA,N,36.0,0.0,221.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,10,2006,WD ,Normal
527453160,1456.0,143000.0,160,RL,24.0,2308.0,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,286.0,LwQ,294.0,275.0,855.0,GasA,Gd,Y,SBrkr,855.0,601.0,0.0,0,0,2,1,4,1,TA,7,Typ,0,No Fireplace,Attchd,RFn,2,460.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2008,WD ,Normal
903233080,2009.0,150000.0,50,RM,52.0,6240.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,300.0,LwQ,240.0,449.0,989.0,GasA,TA,Y,SBrkr,1245.0,764.0,0.0,0,0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,Unf,2,400.0,TA,TA,Y,0.0,20.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,1,2008,WD ,Normal
528292060,2322.0,225000.0,60,RL,41.0,12460.0,Pave,No Alley,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,870.0,Unf,0.0,167.0,1037.0,GasA,Ex,Y,SBrkr,1037.0,1285.0,0.0,0,0,2,1,4,1,TA,8,Typ,1,TA,BuiltIn,Fin,2,400.0,TA,TA,Y,144.0,44.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2008,WD ,Normal
909256120,954.0,119750.0,30,RL,50.0,6305.0,Pave,No Alley,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,Fa,No,Unf,0.0,Unf,0.0,920.0,920.0,GasA,Ex,Y,SBrkr,954.0,0.0,0.0,0,0,1,0,2,1,Fa,5,Typ,1,Gd,Basment,Unf,1,240.0,Fa,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,6,2007,WD ,Normal
906223220,2037.0,229000.0,80,RL,85.0,10541.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,1302.0,735.0,0.0,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,Fin,2,472.0,TA,TA,Y,100.0,33.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,2,2008,WD ,Normal
535153150,1261.0,163000.0,20,RL,76.0,9120.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,662.0,Unf,0.0,599.0,1261.0,GasA,Ex,Y,SBrkr,1261.0,0.0,0.0,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,RFn,2,433.0,TA,TA,Y,0.0,0.0,0.0,0.0,288.0,0.0,No Pool,No Fence,Shed,1400.0,11,2008,WD ,Normal
527163080,1187.0,160000.0,20,RL,0.0,9556.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1168.0,1168.0,GasA,Gd,Y,SBrkr,1187.0,0.0,0.0,0,0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2,420.0,TA,TA,Y,0.0,21.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,8,2007,WD ,Normal
907414080,1476.0,173500.0,60,RL,64.0,8633.0,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193.0,Unf,0.0,545.0,738.0,GasA,Ex,Y,SBrkr,738.0,738.0,0.0,1,0,2,1,3,1,Gd,7,Typ,0,No Fireplace,Attchd,Fin,2,540.0,TA,TA,Y,100.0,35.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,2,2009,WD ,Normal
527402090,1109.0,139000.0,80,RL,70.0,10500.0,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1971,2005,Gambrel,CompShg,MetalSd,AsphShn,BrkFace,82.0,TA,TA,CBlock,TA,TA,Av,ALQ,349.0,Unf,0.0,23.0,372.0,GasA,TA,Y,SBrkr,576.0,533.0,0.0,0,1,1,0,3,1,TA,5,Typ,0,No Fireplace,BuiltIn,Unf,1,288.0,TA,TA,Y,35.0,0.0,0.0,0.0,0.0,0.0,No Pool,GdWo,No Misc Feature,0.0,12,2007,WD ,Normal
535426260,1253.0,157000.0,20,RL,0.0,10920.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,MetalSd,MetalSd,BrkFace,212.0,TA,TA,CBlock,TA,TA,No,BLQ,733.0,Unf,0.0,520.0,1253.0,GasA,TA,Y,SBrkr,1253.0,0.0,0.0,1,0,1,1,2,1,TA,5,Typ,1,Fa,Attchd,RFn,1,352.0,TA,TA,Y,0.0,213.0,176.0,0.0,0.0,0.0,No Pool,GdWo,No Misc Feature,0.0,5,2008,WD ,Normal
528322020,2551.0,384500.0,60,RL,100.0,12191.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1181.0,Unf,0.0,598.0,1779.0,GasA,Ex,Y,SBrkr,1779.0,772.0,0.0,1,0,2,1,4,1,Gd,8,Typ,2,TA,Attchd,Fin,3,925.0,TA,TA,Y,76.0,61.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2007,WD ,Normal
908152180,2233.0,141000.0,90,RL,0.0,9555.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,2Story,5,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1100.0,1133.0,0.0,0,0,2,1,5,2,TA,11,Typ,0,No Fireplace,Attchd,Fin,2,579.0,TA,Gd,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,2,2007,WD ,Normal
909131170,1482.0,140000.0,70,RH,0.0,12155.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156.0,Unf,0.0,516.0,672.0,GasA,TA,N,SBrkr,810.0,672.0,0.0,0,0,2,0,4,1,Fa,7,Typ,0,No Fireplace,Detchd,Unf,1,400.0,TA,TA,P,0.0,0.0,254.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2008,WD ,Normal
527146135,2687.0,270000.0,160,RL,68.0,13108.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,2062.0,2062.0,GasA,Ex,Y,SBrkr,2079.0,608.0,0.0,0,0,2,1,4,1,Gd,9,Typ,0,No Fireplace,Attchd,Fin,2,618.0,TA,TA,Y,168.0,12.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,12,2006,WD ,Normal
907255010,1358.0,220000.0,20,RL,0.0,11088.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,872.0,Unf,0.0,476.0,1348.0,GasA,Ex,Y,SBrkr,1358.0,0.0,0.0,1,0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,Unf,2,418.0,TA,TA,Y,68.0,166.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2006,WD ,Normal
528142110,1944.0,360000.0,20,RL,90.0,12378.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274.0,Unf,0.0,622.0,1896.0,GasA,Ex,Y,SBrkr,1944.0,0.0,0.0,1,0,2,0,3,1,Ex,8,Typ,3,Ex,Attchd,Fin,3,708.0,TA,TA,Y,208.0,175.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,11,2006,WD ,Normal
533223030,1452.0,156000.0,160,FV,35.0,3768.0,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,549.0,Unf,0.0,142.0,691.0,GasA,Ex,Y,SBrkr,713.0,739.0,0.0,1,0,2,1,3,1,Gd,6,Typ,0,No Fireplace,Detchd,Unf,2,506.0,TA,TA,Y,0.0,34.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,9,2009,WD ,Normal
907131120,1796.0,211000.0,60,RL,0.0,9531.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,706.0,Unf,0.0,88.0,794.0,GasA,Ex,Y,SBrkr,882.0,914.0,0.0,1,0,2,1,3,1,TA,7,Typ,0,No Fireplace,Attchd,RFn,2,546.0,TA,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,5,2007,WD ,Normal
534201130,980.0,135500.0,80,RL,75.0,9750.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400.0,Rec,480.0,100.0,980.0,GasA,Gd,Y,SBrkr,980.0,0.0,0.0,0,0,2,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,Fin,1,384.0,TA,TA,Y,68.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,10,2006,WD ,Normal
528366050,3228.0,430000.0,20,RL,0.0,12692.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231.0,Unf,0.0,1969.0,3200.0,GasA,Ex,Y,SBrkr,3228.0,0.0,0.0,1,0,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,RFn,2,546.0,TA,TA,Y,264.0,75.0,291.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2007,WD ,Normal
528340030,3078.0,410000.0,60,RL,89.0,10557.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,0.0,736.0,1408.0,GasA,Ex,Y,SBrkr,1671.0,1407.0,0.0,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,Fin,3,806.0,TA,TA,Y,108.0,87.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2007,WD ,Normal
903475020,825.0,125000.0,20,RM,49.0,8235.0,Pave,No Alley,IR1,HLS,AllPub,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,180.0,Rec,645.0,0.0,825.0,GasA,TA,Y,SBrkr,825.0,0.0,0.0,1,0,1,0,2,1,TA,4,Typ,0,No Fireplace,Detchd,RFn,2,720.0,TA,TA,Y,140.0,50.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,6,2008,WD ,Normal
908152290,1408.0,171500.0,60,RL,60.0,7023.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,No,GLQ,611.0,Unf,0.0,123.0,734.0,GasA,Gd,Y,SBrkr,734.0,674.0,0.0,1,0,2,1,3,1,TA,6,Typ,0,No Fireplace,BuiltIn,Fin,2,489.0,TA,TA,Y,0.0,85.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2007,WD ,Normal
527163100,1658.0,188000.0,60,RL,0.0,8000.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219.0,Unf,0.0,554.0,773.0,GasA,Gd,Y,SBrkr,773.0,885.0,0.0,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,Fin,2,431.0,TA,TA,Y,224.0,84.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2008,WD ,Normal
916477020,2262.0,305000.0,60,RL,85.0,12244.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,871.0,Unf,0.0,611.0,1482.0,GasA,Ex,Y,SBrkr,1482.0,780.0,0.0,1,0,2,1,4,1,Gd,10,Typ,2,Gd,Attchd,Fin,3,749.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,8,2008,WD ,Normal
535456010,1556.0,119000.0,90,RL,75.0,8512.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1556.0,1556.0,GasA,TA,Y,SBrkr,1556.0,0.0,0.0,0,0,2,0,4,2,TA,8,Typ,0,No Fireplace,No Garage,No Garage,0,0.0,No Garage,No Garage,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,9,2006,WD ,Normal
534129080,1724.0,197900.0,80,RL,0.0,17871.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528.0,Unf,0.0,1152.0,1680.0,GasA,Fa,Y,SBrkr,1724.0,0.0,0.0,1,0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,RFn,2,480.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2009,WD ,Normal
535101020,1128.0,178000.0,85,RL,75.0,11380.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,TA,TA,CBlock,TA,TA,Gd,GLQ,944.0,Unf,0.0,136.0,1080.0,GasA,Gd,Y,SBrkr,1128.0,0.0,0.0,1,0,1,0,2,1,Gd,5,Typ,1,Gd,Attchd,Unf,1,315.0,TA,TA,Y,238.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,Shed,1500.0,1,2010,WD ,Normal
528320060,3627.0,625000.0,60,RL,118.0,35760.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,Gd,Gd,PConc,Ex,TA,Gd,GLQ,1387.0,Unf,0.0,543.0,1930.0,GasA,Ex,Y,SBrkr,1831.0,1796.0,0.0,1,0,3,1,4,1,Gd,10,Typ,1,TA,Attchd,Fin,3,807.0,TA,TA,Y,361.0,76.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2006,WD ,Normal
